id,host_since,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
6478081,2015-05-04,10.0,10.0,10.0,10.0,9.0,10.0
6490112,2013-06-11,10.0,10.0,10.0,10.0,10.0,10.0
6539818,2012-08-31,10.0,10.0,10.0,9.0,10.0,10.0
6545616,2015-05-26,,,,,,
6560787,2013-07-14,10.0,10.0,10.0,10.0,10.0,10.0
6561168,2011-07-04,10.0,10.0,10.0,10.0,10.0,9.0
6561390,2011-02-06,10.0,10.0,10.0,10.0,10.0,10.0
6561810,2011-10-24,,,,,,
6570493,2015-05-03,10.0,10.0,10.0,10.0,10.0,9.0
6572544,2015-05-27,,,,,,
6575767,2015-05-27,10.0,9.0,10.0,10.0,10.0,9.0
6584889,2011-03-06,10.0,10.0,10.0,10.0,9.0,9.0
6586376,2015-05-28,10.0,10.0,10.0,10.0,10.0,10.0
6586413,2013-10-09,10.0,9.0,10.0,10.0,10.0,9.0
6586651,2015-01-18,10.0,10.0,10.0,10.0,9.0,10.0
6590801,2014-04-22,10.0,10.0,10.0,10.0,10.0,10.0
6591757,2015-05-29,,,,,,
6603660,2013-11-27,10.0,10.0,10.0,10.0,10.0,9.0
6608652,2015-01-24,,,,,,
6612246,2011-11-24,10.0,10.0,10.0,10.0,10.0,10.0
6613299,2014-07-22,10.0,10.0,10.0,10.0,10.0,10.0
6616920,2015-05-31,,,,,,
6626589,2015-05-31,10.0,10.0,10.0,10.0,10.0,10.0
6628321,2015-05-12,,,,,,
6634808,2015-06-01,10.0,10.0,10.0,10.0,10.0,10.0
6638084,2011-07-31,10.0,10.0,10.0,10.0,10.0,10.0
6690195,2015-06-04,9.0,8.0,10.0,10.0,9.0,9.0
6704541,2012-05-22,10.0,10.0,10.0,10.0,10.0,10.0
6710281,2015-03-01,10.0,8.0,10.0,10.0,10.0,8.0
6721639,2013-06-05,10.0,10.0,10.0,10.0,10.0,10.0
6740452,2013-09-09,,,,,,
6742178,2013-10-24,10.0,10.0,9.0,9.0,10.0,9.0
6744307,2015-06-08,10.0,10.0,10.0,10.0,10.0,10.0
6766010,2015-06-09,10.0,10.0,10.0,10.0,10.0,10.0
6767080,2015-06-09,10.0,9.0,10.0,10.0,9.0,10.0
6777032,2013-10-01,10.0,10.0,10.0,10.0,10.0,10.0
6780756,2015-06-10,,,,,,
6782834,2013-06-05,10.0,10.0,10.0,10.0,9.0,10.0
6792049,2015-06-10,10.0,10.0,10.0,10.0,10.0,10.0
6803010,2015-06-12,10.0,10.0,10.0,10.0,10.0,10.0
6820899,2015-06-13,10.0,10.0,10.0,10.0,9.0,10.0
6822336,2014-11-14,10.0,10.0,10.0,10.0,10.0,10.0
6832830,2015-01-24,,,,,,
6833658,2014-07-17,10.0,10.0,10.0,10.0,10.0,10.0
6849900,2014-10-23,10.0,10.0,10.0,10.0,10.0,10.0
6850781,2011-12-09,10.0,10.0,10.0,10.0,10.0,10.0
6853814,2015-01-26,10.0,10.0,10.0,10.0,10.0,9.0
6854195,2015-06-15,10.0,10.0,10.0,10.0,10.0,9.0
6855278,2015-03-09,,,,,,
6868943,2011-10-10,10.0,10.0,10.0,10.0,10.0,10.0
6870646,2015-06-15,10.0,10.0,10.0,10.0,10.0,10.0
6887725,2015-06-18,10.0,10.0,10.0,10.0,10.0,10.0
6895470,2015-06-18,10.0,10.0,10.0,10.0,10.0,10.0
6899493,2014-06-02,10.0,10.0,10.0,10.0,10.0,10.0
6912389,2015-06-19,10.0,10.0,10.0,10.0,10.0,10.0
6932061,2012-02-21,10.0,10.0,10.0,10.0,10.0,10.0
6933044,2010-02-09,10.0,10.0,10.0,10.0,10.0,10.0
6935687,2014-08-16,10.0,10.0,10.0,10.0,10.0,9.0
6935869,2013-09-17,10.0,10.0,10.0,10.0,10.0,10.0
6938778,2012-06-05,10.0,10.0,10.0,10.0,10.0,10.0
6955450,2013-08-14,9.0,9.0,10.0,10.0,10.0,9.0
6975186,2013-08-27,10.0,10.0,10.0,10.0,9.0,9.0
6981552,2015-06-08,10.0,10.0,10.0,10.0,10.0,10.0
7005386,2010-05-26,,,,,,
7005488,2014-10-14,10.0,9.0,10.0,10.0,9.0,9.0
7006588,2015-06-16,,,,,,
7020344,2015-06-26,10.0,10.0,10.0,10.0,10.0,10.0
7020988,2012-02-06,9.0,9.0,10.0,10.0,9.0,9.0
7021064,2014-12-04,10.0,10.0,10.0,10.0,9.0,9.0
7033328,2014-03-02,,,,,,
7037257,2015-03-25,10.0,10.0,10.0,10.0,10.0,10.0
7047528,2014-10-08,,,,,,
7066704,2012-08-01,10.0,10.0,10.0,10.0,10.0,10.0
7075066,2013-07-10,10.0,10.0,10.0,10.0,10.0,10.0
7090926,2011-02-10,10.0,9.0,10.0,10.0,10.0,9.0
7093307,2015-02-08,10.0,10.0,10.0,10.0,10.0,10.0
7094484,2015-06-17,10.0,10.0,10.0,10.0,10.0,10.0
7096039,2015-07-01,10.0,10.0,10.0,10.0,10.0,9.0
7108253,2013-08-14,10.0,9.0,10.0,10.0,10.0,9.0
7143120,2015-02-22,10.0,10.0,10.0,10.0,10.0,10.0
7146530,2011-10-05,10.0,10.0,10.0,10.0,10.0,10.0
7180503,2015-07-05,10.0,10.0,10.0,10.0,10.0,10.0
7180621,2015-07-05,9.0,10.0,10.0,10.0,10.0,10.0
7183585,2014-06-28,10.0,9.0,10.0,10.0,9.0,10.0
7202167,2015-06-22,10.0,10.0,10.0,10.0,9.0,10.0
7216538,2013-02-19,10.0,10.0,10.0,10.0,10.0,10.0
7222766,2015-01-03,10.0,10.0,10.0,10.0,10.0,9.0
7224920,2011-09-22,10.0,10.0,10.0,10.0,10.0,10.0
7226096,2015-07-01,,,,,,
7226898,2015-07-07,10.0,10.0,10.0,10.0,10.0,10.0
7239077,2015-04-26,10.0,10.0,10.0,10.0,10.0,10.0
7240902,2012-02-28,10.0,10.0,10.0,10.0,9.0,10.0
7243467,2012-10-05,10.0,10.0,10.0,10.0,10.0,10.0
7260963,2015-01-20,10.0,9.0,10.0,10.0,10.0,10.0
7264070,2011-10-31,10.0,10.0,10.0,10.0,10.0,10.0
7264951,2013-04-23,10.0,10.0,10.0,10.0,10.0,10.0
7279240,2015-05-19,10.0,10.0,10.0,10.0,10.0,10.0
7287162,2015-07-11,10.0,10.0,10.0,10.0,10.0,10.0
7306419,2015-04-25,10.0,9.0,10.0,10.0,10.0,10.0
7308730,2013-05-20,10.0,10.0,10.0,10.0,10.0,10.0
7309955,2013-02-20,10.0,10.0,10.0,10.0,10.0,10.0
7330232,2013-12-12,9.0,9.0,10.0,10.0,10.0,9.0
7339452,2014-06-08,10.0,10.0,10.0,10.0,9.0,10.0
7340301,2012-04-05,9.0,10.0,9.0,9.0,10.0,9.0
7340463,2015-07-14,10.0,10.0,10.0,10.0,10.0,10.0
7344751,2012-04-05,10.0,10.0,10.0,10.0,10.0,10.0
7345104,2014-05-22,10.0,10.0,10.0,10.0,10.0,10.0
7348932,2013-02-05,10.0,9.0,10.0,10.0,10.0,9.0
7351170,2014-11-17,10.0,9.0,10.0,10.0,10.0,10.0
7358736,2012-04-05,8.0,8.0,7.0,9.0,10.0,9.0
7364825,2013-06-08,10.0,10.0,10.0,10.0,10.0,10.0
7366102,2012-09-18,10.0,10.0,10.0,10.0,9.0,9.0
7417004,2015-03-11,10.0,10.0,10.0,10.0,10.0,10.0
7421435,2015-07-18,10.0,10.0,9.0,10.0,10.0,10.0
7431430,2015-04-12,10.0,10.0,10.0,10.0,10.0,10.0
7435259,2015-05-03,10.0,10.0,10.0,10.0,10.0,10.0
7437292,2013-03-05,10.0,9.0,10.0,10.0,9.0,9.0
7440637,2013-08-14,9.0,7.0,9.0,10.0,10.0,8.0
7458062,2015-07-15,,,,,,
7462553,2015-04-20,10.0,10.0,10.0,10.0,10.0,10.0
7462609,2013-08-17,10.0,9.0,10.0,10.0,10.0,9.0
7478179,2014-01-17,10.0,10.0,10.0,10.0,10.0,10.0
7482140,2015-07-21,,,,,,
7492335,2015-07-22,,,,,,
7492691,2015-04-23,10.0,10.0,10.0,10.0,10.0,10.0
7495575,2015-07-22,10.0,10.0,10.0,10.0,10.0,10.0
7495750,2014-04-15,10.0,10.0,10.0,10.0,10.0,10.0
7508579,2015-07-23,,,,,,
7514885,2015-07-23,10.0,10.0,10.0,10.0,10.0,10.0
7527376,2015-06-15,10.0,10.0,10.0,10.0,10.0,10.0
7531639,2015-02-13,10.0,10.0,10.0,10.0,10.0,10.0
7532068,2014-12-12,10.0,10.0,10.0,10.0,10.0,10.0
7541935,2013-06-18,10.0,10.0,10.0,10.0,10.0,10.0
7541961,2012-12-12,10.0,9.0,10.0,10.0,10.0,9.0
7562655,2015-07-26,10.0,9.0,10.0,10.0,9.0,10.0
7563077,2012-04-16,10.0,10.0,10.0,10.0,10.0,10.0
7576657,2011-05-11,10.0,10.0,10.0,10.0,10.0,10.0
7577428,2015-07-17,,,,,,
7578631,2015-07-27,,,,,,
7579302,2014-01-13,10.0,10.0,10.0,10.0,10.0,10.0
7579394,2014-01-13,10.0,10.0,10.0,10.0,10.0,10.0
7581746,2014-04-09,10.0,10.0,10.0,10.0,10.0,10.0
7593593,2015-05-22,10.0,10.0,10.0,10.0,10.0,10.0
7612102,2012-01-13,10.0,10.0,10.0,10.0,10.0,9.0
7618643,2014-07-24,,,,,,
7619069,2015-07-29,10.0,9.0,10.0,10.0,10.0,10.0
7620169,2015-07-29,10.0,10.0,10.0,10.0,10.0,10.0
7630061,2009-09-09,10.0,10.0,10.0,10.0,10.0,10.0
7633129,2015-07-30,,,,,,
7634454,2015-04-23,10.0,10.0,10.0,10.0,9.0,10.0
7637956,2015-01-20,10.0,10.0,10.0,10.0,10.0,10.0
7638756,2015-05-19,,,,,,
7643663,2013-07-24,10.0,10.0,10.0,10.0,10.0,10.0
7649234,2015-07-31,10.0,10.0,10.0,10.0,10.0,9.0
7651087,2014-07-15,10.0,10.0,10.0,10.0,9.0,10.0
7651943,2015-07-31,,,,,,
7660842,2013-01-17,10.0,9.0,10.0,10.0,9.0,9.0
7662548,2015-08-01,10.0,10.0,10.0,10.0,10.0,10.0
7689262,2015-08-03,10.0,10.0,10.0,10.0,10.0,10.0
7689965,2015-08-03,9.0,9.0,10.0,10.0,9.0,9.0
7690676,2015-06-03,10.0,10.0,10.0,10.0,10.0,10.0
7693198,2012-10-30,10.0,10.0,10.0,10.0,10.0,10.0
7697403,2013-10-28,10.0,10.0,10.0,10.0,10.0,10.0
7699233,2013-08-21,9.0,9.0,9.0,10.0,8.0,9.0
7702099,2013-07-10,10.0,10.0,10.0,10.0,10.0,10.0
7709309,2012-03-06,10.0,10.0,10.0,10.0,10.0,10.0
7717090,2015-08-04,10.0,8.0,10.0,10.0,10.0,10.0
7717113,2015-07-25,9.0,9.0,9.0,10.0,9.0,10.0
7724783,2012-09-07,9.0,9.0,7.0,9.0,7.0,8.0
7725153,2015-08-05,,,,,,
7727704,2015-08-05,,,,,,
7729746,2013-03-20,10.0,10.0,10.0,10.0,10.0,10.0
7730776,2015-03-02,10.0,10.0,10.0,10.0,10.0,10.0
7732578,2015-04-08,10.0,10.0,10.0,9.0,8.0,10.0
7733669,2014-10-18,10.0,10.0,10.0,10.0,10.0,10.0
7745328,2015-08-06,,,,,,
7746257,2015-07-30,10.0,10.0,10.0,10.0,10.0,10.0
7746849,2013-08-14,10.0,7.0,10.0,10.0,10.0,9.0
7750051,2010-02-01,10.0,10.0,10.0,10.0,10.0,10.0
7750755,2013-08-14,9.0,9.0,10.0,10.0,10.0,9.0
7762229,2015-08-07,10.0,10.0,10.0,10.0,9.0,9.0
7774018,2015-08-08,,,,,,
7787003,2013-08-13,10.0,10.0,10.0,10.0,10.0,10.0
7787682,2014-04-03,,,,,,
7789592,2015-03-25,10.0,10.0,10.0,10.0,10.0,9.0
7797703,2015-08-10,10.0,9.0,10.0,10.0,10.0,10.0
7802292,2013-09-07,10.0,10.0,9.0,9.0,10.0,10.0
7802995,2013-09-10,10.0,10.0,10.0,10.0,10.0,10.0
7805994,2011-05-11,10.0,10.0,10.0,9.0,10.0,9.0
7808418,2015-08-10,10.0,10.0,10.0,10.0,10.0,10.0
7811193,2013-07-10,10.0,10.0,10.0,10.0,10.0,10.0
7818596,2015-08-11,10.0,10.0,10.0,10.0,10.0,10.0
7818619,2015-08-11,10.0,10.0,10.0,10.0,10.0,10.0
7825288,2015-08-11,,,,,,
7825977,2014-05-20,10.0,9.0,10.0,10.0,10.0,9.0
7826186,2014-05-20,10.0,10.0,10.0,10.0,10.0,10.0
7834905,2014-08-04,10.0,10.0,10.0,10.0,6.0,10.0
7836170,2015-08-12,10.0,10.0,10.0,10.0,10.0,10.0
7836824,2015-08-12,9.0,9.0,10.0,9.0,9.0,9.0
7837707,2015-08-12,10.0,10.0,10.0,10.0,10.0,10.0
7839215,2014-06-06,9.0,9.0,9.0,9.0,10.0,9.0
7843933,2015-08-13,,,,,,
7844285,2013-08-14,9.0,8.0,9.0,9.0,9.0,9.0
7853521,2013-03-05,8.0,8.0,10.0,10.0,10.0,10.0
7853960,2015-08-13,,,,,,
7856324,2015-08-13,10.0,10.0,10.0,10.0,10.0,9.0
7856390,2015-08-13,10.0,10.0,10.0,10.0,10.0,10.0
7859434,2014-10-19,10.0,9.0,10.0,10.0,9.0,10.0
7859552,2015-08-13,10.0,10.0,10.0,10.0,10.0,10.0
7859914,2010-01-23,10.0,10.0,10.0,10.0,10.0,10.0
7859984,2015-08-13,6.0,4.0,10.0,10.0,6.0,4.0
7869116,2014-12-13,10.0,8.0,10.0,10.0,10.0,9.0
7870808,2015-08-14,,,,,,
7872804,2015-03-04,10.0,9.0,10.0,10.0,10.0,10.0
7873987,2015-08-12,10.0,10.0,10.0,10.0,10.0,10.0
7881350,2015-08-15,10.0,10.0,10.0,10.0,10.0,10.0
7881703,2012-02-24,10.0,10.0,10.0,10.0,10.0,10.0
7884851,2015-07-05,10.0,10.0,10.0,10.0,10.0,10.0
7884925,2015-08-15,10.0,8.0,10.0,10.0,8.0,8.0
7894111,2015-06-15,10.0,10.0,10.0,10.0,10.0,10.0
7895103,2015-08-16,10.0,9.0,9.0,9.0,9.0,9.0
7895514,2013-08-02,10.0,10.0,10.0,10.0,10.0,10.0
7897305,2015-08-16,,,,,,
7899546,2015-08-16,10.0,10.0,10.0,10.0,10.0,10.0
7900113,2015-08-16,,,,,,
7902053,2015-08-16,10.0,10.0,10.0,10.0,10.0,10.0
7902095,2013-07-24,10.0,10.0,10.0,10.0,10.0,10.0
7902384,2015-08-16,10.0,10.0,10.0,10.0,10.0,10.0
7909952,2013-04-09,10.0,10.0,10.0,10.0,10.0,10.0
7918922,2012-10-30,10.0,10.0,10.0,10.0,10.0,10.0
7919364,2014-12-10,,,,,,
7921475,2014-08-18,10.0,10.0,10.0,10.0,10.0,10.0
7922035,2015-08-18,10.0,10.0,10.0,10.0,10.0,10.0
7928508,2012-09-25,10.0,10.0,10.0,10.0,10.0,10.0
7932066,2012-07-15,10.0,10.0,10.0,10.0,10.0,9.0
7935687,2015-08-18,9.0,10.0,10.0,10.0,9.0,10.0
7936442,2015-08-17,10.0,9.0,10.0,10.0,9.0,9.0
7937786,2015-08-18,10.0,10.0,10.0,10.0,10.0,10.0
7946971,2015-08-19,,,,,,
7970274,2014-01-21,10.0,10.0,10.0,10.0,10.0,10.0
7971903,2015-08-20,10.0,9.0,10.0,10.0,10.0,9.0
7980411,2015-08-21,10.0,10.0,10.0,10.0,10.0,10.0
7980816,2015-02-12,10.0,10.0,10.0,10.0,10.0,10.0
7995775,2011-11-20,,,,,,
8032556,2015-08-24,10.0,10.0,10.0,10.0,10.0,10.0
8033151,2013-02-05,10.0,9.0,10.0,10.0,10.0,10.0
8034224,2015-03-18,,,,,,
8034612,2015-08-24,10.0,10.0,10.0,10.0,10.0,10.0
8047138,2011-05-08,10.0,10.0,10.0,10.0,10.0,10.0
8047162,2011-05-08,10.0,10.0,10.0,10.0,8.0,10.0
8063156,2012-12-27,,,,,,
8064076,2011-05-08,9.0,10.0,10.0,10.0,9.0,8.0
8064084,2011-05-08,10.0,10.0,10.0,10.0,10.0,10.0
8064122,2015-01-04,10.0,9.0,10.0,10.0,9.0,8.0
8067300,2015-08-26,10.0,10.0,10.0,10.0,10.0,10.0
8069972,2015-01-27,9.0,9.0,9.0,9.0,8.0,8.0
8083595,2012-04-05,10.0,10.0,10.0,10.0,10.0,10.0
8084195,2011-04-02,10.0,10.0,10.0,10.0,10.0,9.0
8086913,2013-02-18,,,,,,
8090183,2015-07-14,10.0,9.0,10.0,10.0,10.0,10.0
8090353,2015-08-27,,,,,,
8101620,2015-08-28,8.0,10.0,10.0,10.0,10.0,10.0
8106607,2015-05-15,9.0,8.0,10.0,9.0,10.0,8.0
8116186,2013-09-08,10.0,10.0,10.0,10.0,9.0,10.0
8116990,2015-08-11,10.0,9.0,9.0,9.0,10.0,9.0
8117242,2014-06-06,10.0,10.0,10.0,10.0,10.0,8.0
8118902,2015-08-30,10.0,10.0,10.0,10.0,10.0,10.0
8131126,2015-08-30,,,,,,
8131911,2015-08-30,10.0,9.0,10.0,10.0,10.0,9.0
8131927,2015-08-30,10.0,8.0,10.0,10.0,10.0,10.0
8133062,2015-08-08,10.0,10.0,10.0,10.0,10.0,9.0
8135306,2014-11-04,,,,,,
8147092,2013-05-15,10.0,9.0,10.0,10.0,10.0,10.0
8147222,2014-01-13,,,,,,
8148123,2015-07-06,10.0,10.0,10.0,10.0,10.0,10.0
8149550,2010-07-19,10.0,10.0,10.0,10.0,10.0,10.0
8161391,2014-02-22,10.0,10.0,10.0,10.0,10.0,10.0
8164089,2012-04-23,,,,,,
8167068,2015-01-20,10.0,10.0,10.0,10.0,10.0,10.0
8167348,2013-01-29,9.0,6.0,9.0,10.0,9.0,10.0
8170039,2015-07-25,10.0,10.0,10.0,10.0,10.0,10.0
8170048,2015-07-25,10.0,10.0,10.0,10.0,10.0,10.0
8171923,2015-09-01,9.0,9.0,10.0,10.0,7.0,9.0
8172036,2015-09-01,,,,,,
8172120,2015-03-12,10.0,10.0,10.0,10.0,10.0,10.0
8172318,2011-04-07,10.0,10.0,10.0,10.0,10.0,10.0
8172784,2015-09-01,10.0,10.0,10.0,10.0,10.0,10.0
8185376,2015-09-02,10.0,10.0,10.0,10.0,10.0,10.0
8186947,2014-09-12,,,,,,
8190834,2014-05-13,,,,,,
8192070,2015-05-17,9.0,10.0,10.0,10.0,10.0,9.0
8194938,2015-09-02,10.0,10.0,10.0,10.0,10.0,9.0
8195061,2012-03-02,10.0,10.0,10.0,10.0,9.0,9.0
8205522,2010-01-22,,,,,,
8208157,2015-09-03,10.0,10.0,10.0,10.0,10.0,10.0
8213171,2015-03-24,10.0,10.0,10.0,10.0,9.0,10.0
8214182,,9.0,9.0,10.0,10.0,10.0,10.0
8221372,2015-09-04,10.0,10.0,10.0,10.0,10.0,10.0
8222790,2015-09-04,10.0,10.0,10.0,10.0,9.0,10.0
8227170,2013-02-01,10.0,10.0,10.0,9.0,10.0,9.0
8235178,2011-10-05,10.0,10.0,10.0,10.0,10.0,10.0
8235896,2014-08-16,9.0,10.0,10.0,10.0,10.0,9.0
8238039,2015-09-05,10.0,10.0,9.0,10.0,9.0,9.0
8241511,2013-02-15,8.0,10.0,10.0,10.0,10.0,8.0
8247541,2015-09-06,10.0,10.0,9.0,10.0,10.0,10.0
8250817,2012-02-06,10.0,10.0,10.0,10.0,10.0,10.0
8252091,2009-10-31,,,,,,
8253159,2015-09-06,10.0,10.0,10.0,10.0,10.0,10.0
8253891,2014-02-17,10.0,10.0,10.0,10.0,10.0,10.0
8255065,2012-07-22,10.0,10.0,10.0,10.0,10.0,10.0
8268045,2015-09-07,10.0,10.0,10.0,10.0,10.0,9.0
8268970,2015-05-17,10.0,10.0,10.0,10.0,10.0,9.0
8269189,2015-08-22,10.0,10.0,10.0,10.0,10.0,10.0
8274367,2015-09-07,10.0,10.0,10.0,10.0,8.0,10.0
8276110,2015-09-08,8.0,9.0,10.0,10.0,9.0,9.0
8284053,2013-09-16,9.0,9.0,9.0,9.0,9.0,10.0
8285130,2015-09-08,10.0,9.0,10.0,10.0,10.0,9.0
8289314,2014-08-30,10.0,9.0,10.0,10.0,10.0,10.0
8290369,2015-03-20,10.0,10.0,10.0,10.0,9.0,10.0
8291582,2011-02-23,10.0,10.0,10.0,10.0,10.0,10.0
8293924,2013-08-01,9.0,10.0,10.0,10.0,10.0,9.0
8294952,2015-03-02,10.0,10.0,10.0,10.0,10.0,10.0
8301191,2015-09-09,,,,,,
8301931,2015-09-09,10.0,10.0,10.0,10.0,10.0,10.0
8302929,2015-08-12,9.0,9.0,10.0,10.0,10.0,10.0
8306685,2015-08-16,,,,,,
8321562,2014-01-06,10.0,10.0,10.0,10.0,10.0,10.0
8327051,2015-09-10,10.0,10.0,10.0,10.0,10.0,10.0
8327560,2015-09-10,,,,,,
8328072,2012-01-25,10.0,10.0,10.0,10.0,10.0,10.0
8341818,2014-07-24,10.0,10.0,10.0,10.0,10.0,10.0
8341884,2015-05-24,,,,,,
8342413,2015-09-11,10.0,8.0,10.0,10.0,10.0,10.0
8343038,2015-09-11,10.0,10.0,10.0,10.0,10.0,10.0
8343187,2015-07-18,,,,,,
8349440,2015-08-22,,,,,,
8350137,2015-09-12,10.0,10.0,10.0,10.0,10.0,8.0
8355807,2015-09-12,10.0,10.0,10.0,10.0,10.0,10.0
8356007,2014-04-09,10.0,10.0,10.0,10.0,10.0,9.0
8356445,2013-01-17,10.0,10.0,10.0,10.0,10.0,9.0
8363877,2015-01-10,10.0,10.0,10.0,10.0,10.0,10.0
8364949,2015-09-13,10.0,10.0,10.0,10.0,10.0,10.0
8365492,2015-09-12,10.0,10.0,10.0,10.0,10.0,10.0
8370503,2012-09-10,10.0,10.0,10.0,10.0,10.0,10.0
8371410,2012-06-06,9.0,10.0,9.0,10.0,9.0,9.0
8372093,2013-08-02,10.0,10.0,10.0,10.0,10.0,10.0
8372359,2015-06-12,10.0,10.0,10.0,10.0,10.0,10.0
8373416,2014-12-30,,,,,,
8379776,2015-09-14,10.0,10.0,10.0,10.0,10.0,10.0
8381886,2011-10-17,10.0,10.0,10.0,10.0,10.0,10.0
8382799,2013-09-09,,,,,,
8383427,2014-10-21,,,,,,
8384631,2015-09-14,10.0,10.0,10.0,10.0,10.0,10.0
8387546,2012-07-06,10.0,9.0,10.0,10.0,9.0,10.0
8388876,2013-08-14,9.0,7.0,10.0,10.0,10.0,10.0
8389915,2015-09-14,10.0,10.0,10.0,10.0,10.0,10.0
8390383,2012-03-05,10.0,9.0,10.0,10.0,10.0,10.0
8392052,2013-09-10,10.0,10.0,10.0,10.0,10.0,10.0
8402232,2015-09-15,,,,,,
8402953,2015-09-15,10.0,10.0,10.0,10.0,9.0,10.0
8404063,2015-09-15,10.0,10.0,10.0,10.0,10.0,10.0
8406405,2015-09-15,,,,,,
8408239,2015-08-13,10.0,10.0,8.0,10.0,10.0,9.0
8408862,2015-09-15,10.0,9.0,10.0,10.0,10.0,10.0
8409836,2015-09-15,10.0,8.0,9.0,9.0,9.0,9.0
8421560,2015-07-26,9.0,7.0,9.0,9.0,10.0,9.0
8422925,2015-09-15,10.0,9.0,10.0,10.0,10.0,10.0
8423582,2012-02-09,10.0,10.0,10.0,10.0,10.0,10.0
8426539,2015-09-15,10.0,10.0,10.0,10.0,10.0,10.0
8427091,2015-09-15,10.0,9.0,10.0,10.0,10.0,9.0
8427179,2013-01-05,10.0,10.0,10.0,10.0,10.0,10.0
8427205,2015-03-06,10.0,10.0,10.0,10.0,10.0,10.0
8429604,2015-09-17,10.0,10.0,10.0,10.0,10.0,10.0
8436527,2015-09-17,10.0,10.0,10.0,10.0,10.0,10.0
8437392,2015-09-17,10.0,10.0,10.0,10.0,10.0,10.0
8438090,2012-09-14,10.0,10.0,10.0,10.0,10.0,10.0
8442279,2014-05-13,,,,,,
8455007,2015-06-30,10.0,10.0,10.0,10.0,10.0,10.0
8455070,2012-12-27,10.0,10.0,10.0,10.0,10.0,10.0
8456949,2015-06-18,,,,,,
8459196,2014-05-01,,,,,,
8459820,2014-12-08,,,,,,
8473216,2015-09-10,,,,,,
8474371,2015-08-25,,,,,,
8479402,2015-09-20,,,,,,
8480556,2015-09-20,10.0,10.0,10.0,10.0,10.0,10.0
8483460,2015-09-19,,,,,,
8483524,2015-03-24,,,,,,
8485189,2014-12-30,,,,,,
8485494,2014-03-25,,,,,,
8486228,2015-09-20,10.0,10.0,10.0,10.0,10.0,10.0
8486971,2015-09-20,,,,,,
8488895,2015-09-20,10.0,10.0,10.0,10.0,10.0,10.0
8489018,2015-09-21,10.0,10.0,10.0,10.0,10.0,10.0
8489021,2015-09-21,,,,,,
8497940,2015-02-15,10.0,10.0,10.0,10.0,10.0,10.0
8499413,2011-10-25,10.0,10.0,10.0,10.0,10.0,10.0
8499809,2015-09-21,,,,,,
8500116,2014-04-29,10.0,9.0,10.0,10.0,10.0,10.0
8502075,2015-09-01,10.0,10.0,10.0,10.0,10.0,10.0
8505696,2015-09-21,,,,,,
8506283,2011-05-23,10.0,10.0,10.0,10.0,9.0,10.0
8507456,2015-09-21,10.0,10.0,10.0,10.0,10.0,10.0
8507552,2013-07-21,10.0,9.0,9.0,9.0,9.0,9.0
8507559,2014-05-01,10.0,10.0,10.0,10.0,9.0,9.0
8513857,2015-05-25,,,,,,
8515332,2015-07-29,,,,,,
8516399,2015-09-22,,,,,,
8520494,2013-02-17,10.0,10.0,10.0,10.0,10.0,10.0
8523885,2014-07-02,,,,,,
8524165,2015-09-22,10.0,10.0,10.0,10.0,10.0,10.0
8526072,2014-10-04,,,,,,
8533445,2013-01-16,10.0,10.0,10.0,10.0,10.0,8.0
8534461,2015-07-03,,,,,,
8535059,2011-05-10,,,,,,
8535137,2014-08-22,10.0,9.0,10.0,10.0,10.0,10.0
8535760,2015-08-09,,,,,,
8535930,2015-06-03,,,,,,
8536490,2015-09-23,10.0,9.0,10.0,10.0,10.0,9.0
8537118,2014-06-17,,,,,,
8538239,2014-02-26,,,,,,
8538706,2015-09-23,10.0,9.0,10.0,9.0,10.0,9.0
8540885,2013-01-27,10.0,10.0,10.0,10.0,10.0,10.0
8541039,2015-09-23,10.0,10.0,10.0,10.0,10.0,10.0
8542056,2015-09-23,,,,,,
8548763,2015-02-08,10.0,10.0,10.0,10.0,10.0,10.0
8549483,2010-08-22,,,,,,
8550852,2012-01-16,,,,,,
8551206,2015-09-24,10.0,10.0,10.0,10.0,10.0,10.0
8551560,2013-09-25,10.0,9.0,9.0,10.0,10.0,9.0
8554989,2015-03-06,9.0,7.0,9.0,9.0,9.0,8.0
8555205,2013-11-18,8.0,6.0,8.0,8.0,10.0,6.0
8555708,2014-09-22,,,,,,
8556554,2015-09-24,10.0,10.0,10.0,10.0,10.0,10.0
8565281,2015-08-05,,,,,,
8569523,2012-05-05,8.0,8.0,10.0,10.0,10.0,8.0
8577438,2013-11-29,,,,,,
8577931,2012-10-03,10.0,10.0,10.0,10.0,10.0,10.0
8579011,2012-12-10,10.0,10.0,10.0,10.0,9.0,8.0
8580033,2015-09-26,10.0,10.0,10.0,10.0,10.0,10.0
8580239,2015-09-26,,,,,,
8581191,2014-01-21,10.0,10.0,10.0,8.0,8.0,8.0
8581257,2015-05-20,10.0,10.0,10.0,10.0,10.0,10.0
8582599,2012-09-01,10.0,10.0,10.0,10.0,10.0,10.0
8592302,2015-09-27,10.0,10.0,10.0,10.0,10.0,10.0
8592877,2015-02-09,10.0,10.0,10.0,10.0,10.0,10.0
8594813,2015-01-12,,,,,,
8594847,2015-09-27,10.0,10.0,10.0,10.0,10.0,10.0
